person_id,full_name,phone_number,address,age,gang_id,role,is_hidden_coordinator
P003247,Nathan Delacruz,(983)611-1039,"4694 Haynes Cliffs Apt. 072, South Danielburgh, NY 32168",24,G007,member,False
P002257,Angel Miller,001-987-763-0737x225,"3917 Curtis Forest, North Douglasmouth, GU 58389",61,G007,boss,False
P001055,David Wang,(906)931-7552,"5840 Daniel Trail, Johnnyland, MN 58095",42,G005,member,False
P001565,Latoya Johnston,950.646.2933,"8338 Romero Prairie, Kristinland, VA 80377",26,G005,member,False
P002524,Jacob Alvarez,001-538-461-8908x54030,"Unit 3555 Box 9953, DPO AP 59364",38,G004,member,False
P002390,Lindsey Park,333-495-8332x65090,"Unit 1848 Box 9364, DPO AA 79242",42,G010,member,False
P004729,Ryan Barnes,676-655-3831x225,"952 Charles Manor Apt. 814, West Barbarabury, CA 53511",38,,,False
P004870,Dr. Antonio Contreras,414-588-3810x956,"74521 Ellis Knoll, North Tanner, NV 97433",43,,,False
P001049,Christine Ramos,(336)267-0417,"891 Pamela Underpass, Robertsmouth, GU 04455",31,G009,member,False
P000724,Karen Sharp,917.654.3802,"572 Williams Port Apt. 546, Zavalamouth, HI 73246",24,G004,member,False
P001146,Karen Hall,352-362-0294x87478,"9934 Martinez Fort, Port David, OR 29471",22,G006,associate,False
P000899,James Nunez,934.763.3488x93343,"9408 Parsons Lake Suite 243, South Sherry, DC 73178",40,G009,boss,False
P003074,Alexander Harper,287.855.9868,"3067 Zachary Island Apt. 278, Davidsonborough, VI 51530",57,G004,lieutenant,False
P004455,Steve Reynolds,2903574607,"1724 Katie Plaza Apt. 925, Carlsontown, MS 02489",37,,,False
P003610,Erica Warren,353.526.2371x275,"416 Leslie Loop Suite 956, West Christophertown, CA 05349",61,,,False
P004595,Melissa Wilson,001-782-263-4363x936,"67918 Morgan Bypass Apt. 158, Jackiehaven, ME 64447",41,,,False
P004361,Geoffrey Campbell,+1-834-216-3350x1883,"3573 Underwood Track, Gordonmouth, VT 22805",21,,,False
P004121,Christopher Perkins,+1-760-422-9405x8321,"545 Park Light Suite 120, South Joelborough, TX 80280",26,,,False
P002660,Kelly Phelps,(262)293-6740x8656,"570 Kenneth Fields, Julieborough, KY 15903",21,G010,lieutenant,False
P001082,Amanda French,215-389-3335x2866,"0029 Floyd Orchard Apt. 801, North Jackport, AS 46876",21,G002,member,False
P002250,Kimberly Thompson,(560)268-6866,"964 Lang Ranch, Edwardschester, OH 13426",23,G010,member,False
P004035,Matthew Carr,9264976366,"4784 Donald Divide, Jimenezville, MN 81950",65,,,False
P004333,Jessica Solis,+1-952-261-3253x183,"70613 Virginia Estates Apt. 400, Jonesport, NY 53534",60,,,False
P003793,Larry Sampson,909-536-8513x4982,"944 Marsh Greens, Lake Brittany, KY 37564",61,,,False
P001424,Cynthia Stanley,(502)850-9270x4004,"USCGC Robertson, FPO AA 05757",47,G004,member,False
P000006,Dana Kennedy,(331)516-5667x01065,"62473 Scott Wall Apt. 080, Port Melindaburgh, MT 64154",45,G006,boss,False
P004454,Nancy Johnson,372.350.4598x7359,"00362 Martinez Brooks Apt. 741, Brianfurt, TX 23852",58,,,False
P003249,Donna Thompson,486-941-4582x31384,"30773 Castaneda Forest, Victormouth, KY 50227",61,G009,member,False
P002528,Laura Guerrero,(615)432-0928x353,"15280 Jessica Mall Suite 861, Seanmouth, WY 77715",39,G008,associate,False
P003635,Craig Dominguez,354-895-0924x314,"625 Anthony Circles, East Taylor, NJ 41028",61,,,False
P002571,Erik Marshall,(298)718-6324x335,"74816 Robert Tunnel, Glenntown, MA 56549",59,G001,member,False
P001108,Chris Foster,665.996.4587x6694,"3474 Holland Stravenue Apt. 405, South Tyler, PA 85364",49,G008,member,False
P003765,Stephanie Valdez,607-429-1960x61449,"7544 Lisa Prairie, West Alexandria, FL 17715",26,,,False
P001138,Lawrence Lee,(953)236-3305x7543,"64377 Danielle Drive Apt. 704, Brownburgh, MA 92744",56,G008,associate,False
P000607,James Stevens,3839868889,"150 Pratt Meadow Apt. 571, Mosleytown, UT 78449",47,G007,associate,False
P002975,Kimberly Phillips,778.526.2594,"14957 Woods Lock Suite 602, Juanland, CT 38336",28,G005,associate,False
P003983,Anna Greer,+1-555-451-9822x16726,"25072 Jones Bypass, Marychester, SD 79015",51,,,False
P002618,Donald Sims,+1-241-352-3598x202,"Unit 6515 Box 1747, DPO AA 99556",33,G008,member,False
P002508,Rachel Gilbert,969.439.4995,"52104 David Viaduct, Sarahhaven, SC 12170",48,G008,associate,False
P004973,Nichole Watkins,+1-447-922-5171x38657,"6754 Sherry Islands Suite 026, New Ronald, MT 03582",59,,,False
P000918,Anthony Molina,001-482-424-2168x268,"6269 Blevins Burgs Apt. 479, Lake Adamstad, OK 30699",19,G008,associate,False
P004419,Christopher Smith,001-868-728-8795x1343,"6917 Dixon Orchard, East Amanda, MT 10275",23,,,False
P000488,Tamara Wyatt,987.769.8999x2751,"4449 Lawrence Islands, New James, ME 25646",62,G008,associate,False
P002990,Krista George,368-358-4165,"931 Sanchez Summit, North Morgan, VT 87361",21,G010,member,False
P001100,Barbara Rasmussen,+1-482-819-3868x27847,"330 Bowen Lake, Hudsonton, MH 53230",20,G010,associate,False
P001214,Bethany Davis,855-279-5372x376,"64302 Williams Club Apt. 722, North Allen, WI 26756",52,G004,member,False
P003651,Blake Parker,(973)690-4131x22461,"1603 Simmons Mall Suite 154, Andersonhaven, ND 44739",63,,,False
P001243,Sherri Anderson,559-740-8593x565,"377 Johnson Mission Suite 557, South Nancy, KS 73918",50,G003,member,False
P001061,Katelyn Davis,+1-800-317-0781x29457,"49484 Holly Walk, Glennbury, MD 94038",48,G001,member,False
P002581,Jason Bass,+1-267-205-7420x5008,"USS Rice, FPO AE 55335",22,G001,lieutenant,False
P004835,Ricky Lee,001-706-484-5027x128,"44058 Brian Mount Suite 692, Henryhaven, WV 93796",19,,,False
P003514,David Elliott,(813)937-0880x40450,"24203 Cruz Creek Suite 820, Lake Sarahchester, SD 43722",55,,,False
P002101,Timothy Snyder,+1-699-879-4975x6756,"6749 Jeffrey Squares Apt. 694, East Gabrielberg, GA 14998",49,G001,lieutenant,False
P004471,Tyler Cole,001-377-510-3751x6996,"8364 Fowler Fall, South Tammymouth, OK 59539",48,,,False
P003214,Natalie James,205-562-5066,"65163 Newman Neck, Lake Rhonda, IL 38873",34,G004,member,False
P000893,Cynthia George,(241)538-4531x563,"685 Debra Meadow Suite 598, Taylorview, PW 96102",38,G003,member,False
P004875,Alicia Perez,301-515-1201x646,"1506 Williams Union Suite 415, Michaelfort, WA 74450",48,,,False
P000656,Emily Roach,6249530123,"42028 Ellis Union, North Shawnburgh, GA 87259",27,G006,member,False
P000015,Robert Dominguez,908.831.7278x895,"77434 Sims Harbor Suite 143, Matthewside, CO 18637",35,G005,member,False
P000754,Diana Hartman,2218781678,"315 Dakota Run Suite 928, West Aaronmouth, WI 06580",65,G004,member,False
P000848,Dawn Lowery,(792)308-5649x01324,"PSC 3500, Box 1154, APO AA 14882",49,G008,associate,False
P001113,Julie Reynolds,307.418.1292x3613,"5998 Choi Cove Apt. 376, Smithhaven, WI 02035",34,G003,member,False
P004345,Brian Morris,585.750.9499,"776 Johnny Neck, Port Reginaldshire, NE 95396",65,,,False
P001599,Miranda Day,(976)821-8224x79224,"0716 Davis Grove Suite 792, Stephenstad, UT 23115",22,G009,member,False
P002968,Bonnie Golden,+1-925-416-2816,"664 Lori Village Apt. 128, Lake Joseph, RI 22168",31,G008,associate,False
P002587,Isaac Cole,+1-242-206-5999x544,"928 Lisa Rue Suite 496, North William, PA 91810",59,G007,lieutenant,False
P002087,Melissa Perez,987-608-7815,"7165 Kennedy Spring, Jordanside, ND 43736",42,G007,member,False
P004297,Tim Owens,(870)676-7742,"PSC 7148, Box 7034, APO AP 71873",30,,,False
P000678,Ricky Green,476-348-4559x3965,"350 Rivas Dam, Masonstad, IL 13821",62,G008,associate,False
P004866,Joseph Bernard,(371)629-5866,"PSC 0679, Box 6158, APO AP 98818",45,,,False
P003161,Jeffrey Richardson,913.764.4592x364,"1255 Miles Ranch Apt. 318, Port Daniel, VT 98620",29,G001,member,False
P003948,Lindsey Kelley,385-533-4412x57791,"640 Jennifer Isle, Copelandton, NE 44605",63,,,False
P003153,Matthew Rice,903-652-6212x040,"00315 Cheyenne Drive Apt. 408, South Jamesmouth, MO 29469",18,G003,associate,False
P003497,Jason Mills,683-478-9526,"Unit 5452 Box 5241, DPO AA 10502",26,,,False
P000780,Michelle Walker,+1-352-602-3209,"69332 Carter Forest, Troyland, PA 77963",43,G010,member,False
P000250,Jack Fuentes,437-360-3754,"3286 Devin Meadow Suite 678, Sherrymouth, FL 01804",57,G010,associate,False
P002320,Edward Parker,+1-450-538-9347x64995,"77422 Blake Circles Suite 484, Port Maurice, LA 47604",20,G010,member,False
P000187,Kristin Garcia,+1-458-354-2493,"702 Thomas Spring Apt. 160, South Philipshire, SC 90957",20,G007,member,False
P001187,Heather Smith,001-783-218-7309,"77312 Zhang Harbor, Lake Larrymouth, AR 21460",20,G007,associate,False
P004081,Alan Armstrong,(745)295-9611x449,"02258 Cruz Manors, Micheletown, VI 25606",60,,,False
P001123,Melissa Harris,570-605-4558,"6216 James Underpass Suite 668, New Loristad, WV 01520",42,G003,boss,False
P004130,April Mills,(716)226-8482x5072,"857 Hailey Shores Suite 177, South Kellyhaven, CO 60441",24,,,False
P000684,Karen Ray,+1-635-621-1896,"4884 Aguilar Mill Apt. 857, Cynthiashire, MI 99359",65,G004,lieutenant,False
P000090,Elizabeth Kidd,445.417.1339x596,"95849 Mario Squares, Keithview, PR 67926",51,G010,lieutenant,False
P002064,Matthew Shaw,+1-574-914-6566,"437 Kathy Motorway, Christopherbury, MN 31879",28,G004,associate,False
P002146,Kelly Ayala,696.880.7687x9024,"59864 Johnson Stream, Lake Kendra, AK 19537",56,G006,member,False
P004146,Charles Vazquez,001-426-428-9438x203,"USNV Lee, FPO AE 44849",22,,,False
P004836,Melanie Gonzalez,726-595-0582,"67798 Hayden Shore, Adamsshire, UT 92563",25,,,False
P000278,Luke Reynolds,(929)816-0324x8413,"Unit 8151 Box 1856, DPO AA 22106",32,G008,lieutenant,False
P001787,Lawrence Smith,+1-664-606-4123x15402,"Unit 8307 Box 5016, DPO AE 19079",34,G007,member,False
P002985,Aaron Terrell,845.899.9274,"7855 Chang Ville, Smithhaven, NJ 72987",22,G005,associate,False
P003631,Walter Hansen,499-217-6066x3554,"3899 Christopher Mall, North Brandyshire, WY 67527",19,,,False
P004730,Christine Hoffman,+1-809-489-9176x1159,"86959 Lopez Square, Allenport, OK 10362",21,,,False
P001423,Autumn Johnson,+1-995-914-6318,"02304 Lisa Fords, Port Jeffrey, NC 69333",39,G003,member,False
P002296,Brandi Shaffer,709-812-8277,"99837 Baldwin Road Suite 326, Wandaburgh, NE 87069",22,G006,member,False
P001035,Francis Macias,(398)258-6635x654,"2128 Reynolds Canyon, Maryview, MS 77745",64,G005,member,False
P002255,Rhonda Turner,204.620.9776x6310,"422 Patrick Summit, East Thomas, KS 63624",58,G005,member,False
P002564,Tammy Campbell,532.412.5954,"PSC 4439, Box 2207, APO AP 85841",58,G004,associate,False
P003420,Vicki Powell,001-658-361-5843x581,"3675 Bradley Loaf, Moorefort, NM 11753",28,G010,associate,False
P003289,Timothy Dodson,858-279-0480,"924 Munoz Square Apt. 923, New Dennismouth, FM 79278",22,G009,boss,False
P003792,Sean Anderson,238-370-3750x77279,"76263 Melendez River, Lake Alec, CT 89058",35,,,False
P004544,Steve Cline,001-724-378-5372x4928,"109 Henry Forks Suite 163, Adamfurt, WV 13662",19,,,False
P002186,Joseph Smith,728.597.2870x24564,"6907 Alexis Spring, Williamsshire, NE 61432",42,G006,boss,False
P004477,Troy Mayo,001-631-223-3843x7749,"210 Denise Ridge Suite 639, East Thomas, HI 70898",55,,,False
P001943,Sherry Powell,886-755-8422x5277,"644 Bonnie Park Suite 501, East Linda, DC 93298",64,G003,member,False
P004233,Christopher Weaver,399.503.1779x1994,"86753 White Brooks Suite 056, South Brandonmouth, OR 14670",47,,,False
P004110,Christopher Hall,+1-514-521-1348,"91289 Donna Views Suite 481, North Brian, AS 25864",55,,,False
P004574,Jason Johnson,790.366.9969x5782,"168 Gonzalez Plains Apt. 808, North John, MH 57377",53,,,False
P000307,Edwin Patterson,(884)217-7225,"34026 Manning Bypass, Lake James, NJ 87695",44,G007,member,False
P000405,Erin Price,+1-905-555-5727,"646 Donna Ports, Lake Tommystad, CO 27705",65,G005,member,False
P004505,Richard Garrett,001-719-310-5132x79484,"0876 Gutierrez Cliff, West Sarahbury, VI 42741",45,,,False
P000791,Evan Williams,956.574.8095,"9802 Smith Stravenue, Josephton, AS 31075",49,G001,member,False
P000781,Stacy Smith,+1-375-551-5452x60756,"00643 Emily Ferry, Haneyberg, PW 17315",63,G001,lieutenant,False
P002403,Rose Hamilton,+1-949-844-7272x455,"1194 Emily Stravenue Apt. 639, Osbornland, ME 36110",20,G003,member,False
P000169,Brittany Nunez,(379)998-1364x6225,"641 Shaw Trail, Port Dennis, OH 26467",27,G009,associate,False
P004576,Nathan Leblanc,001-546-802-3824x522,"USCGC Harvey, FPO AP 84904",21,,,False
P003365,Joshua Valenzuela,902-274-9406x06783,"687 Pineda Mount, East Dustinmouth, IN 75635",55,G005,associate,False
P000535,Nicole Anderson,001-486-731-4417x0646,"USNV Todd, FPO AE 24957",40,G005,member,False
P000436,Ryan Day,891-213-5996,"9806 Caldwell Burg Apt. 920, Coreychester, AS 04220",61,G006,associate,False
P000358,Mary Wallace,(827)374-0258x835,"9572 Glover Shoals, Sandraland, PW 85060",23,G008,associate,False
P003562,Stephanie Yates,001-992-653-1411x247,"2378 Connor Circles Apt. 151, Brianborough, MD 92248",34,,,False
P004933,Wendy Smith,378.285.4105x4516,"78527 Benjamin Radial, West Thomasport, GU 39081",30,,,False
P000861,Carrie Schneider,254.515.8929,"376 Davis Trail Suite 628, New Kristinaland, DC 18471",41,G001,member,False
P004903,Christian Cochran,001-298-232-7601x8662,"348 Gray Lodge Apt. 109, Jamesfort, GA 66462",19,,,False
P004819,Cheryl Parker,+1-555-264-5689x4259,"234 Lee Springs, New Christopherview, ND 66381",50,,,False
P001523,Sean Walker,852-890-0741,"08604 Angela Shore Apt. 167, East David, ME 50568",49,G003,lieutenant,False
P002477,Douglas Booker,(707)565-4788x915,"5142 Pennington Parkway Apt. 742, North Evan, WI 25664",54,G007,associate,False
P002846,Matthew King,+1-436-959-4557x017,"98745 Lewis Ville Suite 414, New Richard, TN 01077",56,G006,member,False
P004189,Michael Foster,530-715-0334x314,"873 Stewart Manors Apt. 210, Adkinsland, NJ 11604",30,,,False
P003525,Veronica Rice,378-915-8968x5942,"0821 Courtney Rest, East Mistyshire, AS 96581",46,,,False
P001477,Dawn Booker,+1-971-803-6534,"4271 Pace Junction, North Michelle, MN 76584",45,G007,member,False
P002657,Brandon Estrada,001-652-495-4005x4530,"316 Bailey Point Suite 036, Bradyshire, ND 12318",53,G007,boss,False
P000534,Travis Jimenez,583.463.8164,"694 Aimee Rue, Rickeyburgh, AK 32314",22,G004,member,False
P002261,Kara Everett,001-546-694-8254x576,"820 Daniel Overpass Suite 835, Lake Joyce, NC 10637",62,G001,member,False
P002633,Andrew Ball,2247193508,"35741 Martinez Plaza, Port Jimmyview, HI 90300",52,G003,lieutenant,False
P003386,Terri Garcia,(646)953-0193x8440,"515 Jennifer Loop Suite 288, Monicastad, IN 06563",28,G006,member,False
P004534,Emily Smith,001-971-667-5394,"9934 John Squares Suite 931, Melaniebury, SD 78072",56,,,False
P004872,Mary Stuart,+1-267-450-2418x5192,"053 Ryan Islands, Abbottport, TN 89092",18,,,False
P001370,Ryan Newman,321-716-8460x3895,"6652 Megan Park, Rogermouth, ID 31122",38,G010,associate,False
P004415,Ashley Paul DDS,(892)467-7291x263,"Unit 5276 Box 7412, DPO AP 28394",59,,,False
P003568,Cynthia Moreno,273.358.4677x576,"782 Rivera Landing Apt. 589, West Brian, WY 83629",20,,,False
P001034,Russell Horne,(771)886-2447,"21380 Stephens Ferry, Ryanton, MH 52286",55,G004,associate,False
P003444,Mrs. Terri Perry,001-340-327-8656x07416,"9841 Richardson Flat Apt. 175, Lake Rhondashire, MA 54061",60,G004,boss,False
P004131,Tanya Smith,4917200120,"7033 Smith Expressway Suite 896, Lake Sheryl, FM 34711",45,,,False
P003396,Charles Adams,001-389-600-0190x93876,"20633 Keller Harbors, North Joeview, VA 47182",33,G006,lieutenant,False
P004741,Joshua Pierce,+1-498-838-5234x3856,"46145 Gina Dam Apt. 457, Adamsfort, NV 38221",43,,,False
P001148,Brenda Novak,(709)948-0369,"94339 Richard Lane Suite 088, Markfurt, OK 36188",53,G008,lieutenant,False
P001934,Peter Moore,001-415-935-3759,"6162 Taylor Terrace Apt. 380, Port Elizabethfort, FM 89912",48,G004,member,False
P003633,William Jensen,+1-440-715-1714x35628,"0835 Robinson Summit Apt. 451, Bakerside, TN 64246",52,,,False
P000869,Debra Gonzalez,783-558-6267x3664,"5870 Sanchez Trail Suite 983, Kevinchester, PA 91007",59,G009,member,False
P003671,Kenneth King,001-626-605-0572x516,"46825 Chan Center, Morrisbury, HI 04574",28,,,False
P003228,John Harper,+1-458-553-0922x6658,"PSC 8144, Box 9328, APO AP 45961",31,G008,member,False
P000003,Anthony Rodriguez,+1-326-691-6697x8480,"46270 Stanton Track Apt. 814, East Nathaniel, GA 71198",52,G003,boss,False
P000168,David Evans,001-369-631-5727,"05566 Molly Forks Apt. 604, West Amberberg, MD 66351",24,G008,member,False
P000745,Rhonda Kennedy,418-287-0179x99324,"374 Ingram Club Suite 234, Rossmouth, WY 26239",46,G005,lieutenant,False
P000195,Rhonda Weber MD,628-614-4294,"292 Wood Extensions, Kimberlybury, NM 24200",19,G005,associate,False
P004841,Amanda Haynes,6716866695,"518 James Ferry, Lake Kelli, SC 65722",29,,,False
P004040,Mary Young,984.786.6388x81503,"3845 Clark Center Suite 666, West Theresa, FL 18963",19,,,False
P004500,Carolyn Kelly,001-886-354-1785,"8669 Catherine Cliffs Apt. 859, North Joshua, IN 68399",62,,,False
P004490,Danielle Mcpherson,+1-540-388-7612x44330,"USNS Cole, FPO AA 09134",19,,,False
P001150,Troy Clark,281-311-5703x4756,"2624 Kerr Haven Suite 202, Port Jerryview, WY 51538",27,G010,member,False
P002961,Judy Barber,+1-270-614-5065,"5552 Dominguez Mews Suite 415, Stephenland, RI 07265",33,G001,associate,False
P001103,Jeffrey Vasquez,359.735.8613x4174,"842 Buchanan Walk, East James, PA 02203",36,G003,associate,False
P002873,Diana Michael,3792235955,"457 Garrett Springs Apt. 921, Stephenberg, GA 68379",26,G003,associate,False
P001247,Yesenia Orozco,338.804.1917,"30854 Miller Run, Johnchester, AR 87659",41,G007,associate,False
P000212,Jenny Brown,(757)378-8178x847,"16241 Fred Creek Apt. 723, West Robertside, DC 62616",34,G002,lieutenant,False
P003545,Jacqueline King,930-516-7250,"83651 Chandler Drive, Port Megan, NC 65914",63,,,False
P002089,Audrey King,(367)557-1695x4023,"68396 Murray Forges Suite 700, South Amyport, MI 09115",57,G009,associate,False
P000252,Angela Medina,(228)284-3188x4852,"46810 Green Parkways Suite 101, Evanstown, NH 44931",58,G002,member,False
P004622,Diane Carey,705.203.5996,"58449 Castro Inlet Suite 811, Romerotown, NM 35468",41,,,False
P003646,Antonio Wilson,221.955.7327,"45822 Jason Canyon Apt. 909, Brianside, AL 90036",21,,,False
P001377,William Bates,001-925-930-9558,"4273 Richards Motorway, East Abigail, SC 13548",53,G007,lieutenant,False
P004496,Mary Kennedy,963-847-1666x250,"307 Rios Mountain, Charlesland, NJ 52736",23,,,False
P000948,Dennis Moody,001-675-974-5104x8480,"81560 Bruce Estates, Williamsshire, MH 47671",46,G008,member,False
P002850,Richard Schneider,2763523357,"0929 Richard Square Suite 152, Forbeston, CT 86443",33,G010,boss,False
P004074,John Villarreal,522.588.0968x075,"25038 Mosley Rue Apt. 760, Port Christina, FM 01978",42,,,False
P001669,Deborah Wilkins,(676)935-1487,"129 Hill Terrace Apt. 853, West Vincent, TN 38943",21,G009,member,False
